screenshot_id;side;slot;avatar_file;name_file;visual_hero_uid;visual_hero_name;visual_status;visual_similarity;visual_margin;ocr_text;ocr_confidence;ocr_status;ocr_matched_hero_uid;ocr_matched_hero_name;ocr_matched_alias;ocr_match_method;ocr_match_score;ocr_alias_key;ocr_cleaned_alias_key;decision;final_hero_uid;final_hero_name;review_required
27595;R;5;27595_Screenshot_20260316_212007_Hero_Wars__R5.png;27595_Screenshot_20260316_212007_Hero_Wars__R5.png;HW_HERO_0037;Octavia;ACCEPTED;0.975881;0.095513;Octavia;0.9933516424735024;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28002;L;1;28002_Screenshot_20260317-092518__L1.png;28002_Screenshot_20260317-092518__L1.png;HW_HERO_0051;Xe'Sha;ACCEPTED;0.979877;0.087746;Xe'Sha;0.9990275759463828;HIGH;HW_HERO_0051;Xe'Sha;Xe'Sha;EXACT_ALIAS;1.0;xe sha;xe sha;CONFIRMED;HW_HERO_0051;Xe'Sha;0
28002;L;2;28002_Screenshot_20260317-092518__L2.png;28002_Screenshot_20260317-092518__L2.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.950134;0.079321;Electra von Grave;0.8609925930405002;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
28002;L;3;28002_Screenshot_20260317-092518__L3.png;28002_Screenshot_20260317-092518__L3.png;HW_HERO_0037;Octavia;ACCEPTED;0.968271;0.092058;Octavia;0.9999289444909761;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28002;L;4;28002_Screenshot_20260317-092518__L4.png;28002_Screenshot_20260317-092518__L4.png;HW_HERO_0049;Tempus;ACCEPTED;0.960149;0.11122;Tempus;0.9225238049879464;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
28002;L;5;28002_Screenshot_20260317-092518__L5.png;28002_Screenshot_20260317-092518__L5.png;HW_HERO_0048;Somna;ACCEPTED;0.93054;0.098687;Somna;0.9998546702005818;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28002;R;1;28002_Screenshot_20260317-092518__R1.png;28002_Screenshot_20260317-092518__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.951481;0.064732;Kavla;0.9999760628714502;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28002;R;2;28002_Screenshot_20260317-092518__R2.png;28002_Screenshot_20260317-092518__R2.png;HW_HERO_0048;Somna;ACCEPTED;0.910186;0.073167;Somna;0.9999132075950031;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28002;R;3;28002_Screenshot_20260317-092518__R3.png;28002_Screenshot_20260317-092518__R3.png;HW_HERO_0039;Oya;ACCEPTED;0.935595;0.081355;Ova;0.9996885022178462;HIGH;HW_HERO_0039;Oya;Oya;VISUAL_ALIAS_ONE_EDIT_OCR;0.6666666666666667;ova;oya;CONFIRMED;HW_HERO_0039;Oya;0
28002;R;4;28002_Screenshot_20260317-092518__R4.png;28002_Screenshot_20260317-092518__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.976279;0.090696;Aidan;0.9999376247128333;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28002;R;5;28002_Screenshot_20260317-092518__R5.png;28002_Screenshot_20260317-092518__R5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.974764;0.211187;Astaroth;0.99998427917432;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
28153;L;1;28153_IMG_0973__L1.png;28153_IMG_0973__L1.png;HW_HERO_0007;Champi et Gnon;ACCEPTED;0.961028;0.103905;Mushy and S;0.9933328094768276;HIGH;HW_HERO_0007;Champi et Gnon;Mushy and Shroom;VISUAL_ALIAS_TRUNCATED_RIGHT;0.6875;mushy and s;mushy and shroom;CONFIRMED;HW_HERO_0007;Champi et Gnon;0
28153;L;2;28153_IMG_0973__L2.png;28153_IMG_0973__L2.png;HW_HERO_0004;Byrna;ACCEPTED;0.960321;0.119138;Byrna;0.9999385843361142;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
28153;L;3;28153_IMG_0973__L3.png;28153_IMG_0973__L3.png;HW_HERO_0048;Somna;ACCEPTED;0.92498;0.102244;Somna;0.9998972671242139;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28153;L;4;28153_IMG_0973__L4.png;28153_IMG_0973__L4.png;HW_HERO_0049;Tempus;ACCEPTED;0.946355;0.108834;Tempus;0.9999528414380706;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
28153;L;5;28153_IMG_0973__L5.png;28153_IMG_0973__L5.png;HW_HERO_0001;Aidan;ACCEPTED;0.961729;0.095891;Aidan;0.9999736105114765;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28153;R;1;28153_IMG_0973__R1.png;28153_IMG_0973__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.948358;0.074223;Kayla;0.9999667865495526;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28153;R;2;28153_IMG_0973__R2.png;28153_IMG_0973__R2.png;HW_HERO_0037;Octavia;ACCEPTED;0.963697;0.069346;Octavia;0.998223193438332;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28153;R;3;28153_IMG_0973__R3.png;28153_IMG_0973__R3.png;HW_HERO_0049;Tempus;ACCEPTED;0.954649;0.099774;Tempus;0.999973622413956;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
28153;R;4;28153_IMG_0973__R4.png;28153_IMG_0973__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.972979;0.098877;Aidan;0.9999744101941545;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28153;R;5;28153_IMG_0973__R5.png;28153_IMG_0973__R5.png;HW_HERO_0017;Guus;ACCEPTED;0.954767;0.137215;Guus;0.9995917267506035;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
2820;L;1;2820_Screenshot_20250709-175250__L1.png;2820_Screenshot_20250709-175250__L1.png;HW_HERO_0027;Keira;ACCEPTED;0.979053;0.106669;Keira;0.9999897640869371;HIGH;HW_HERO_0027;Keira;Keira;EXACT_ALIAS;1.0;keira;keira;CONFIRMED;HW_HERO_0027;Keira;0
2820;L;2;2820_Screenshot_20250709-175250__L2.png;2820_Screenshot_20250709-175250__L2.png;HW_HERO_0043;Qing Mao;ACCEPTED;0.984164;0.093602;Oina Mao;0.36966116501872803;LOW;;;Qing Mao;NO_MATCH;0.75;oina mao;;VISUAL_ONLY;HW_HERO_0043;Qing Mao;0
2820;L;3;2820_Screenshot_20250709-175250__L3.png;2820_Screenshot_20250709-175250__L3.png;HW_HERO_0006;Céleste;ACCEPTED;0.986586;0.091497;Céleste;0.9953055219871911;HIGH;HW_HERO_0006;Céleste;Céleste;EXACT_ALIAS;1.0;celeste;celeste;CONFIRMED;HW_HERO_0006;Céleste;0
2820;L;4;2820_Screenshot_20250709-175250__L4.png;2820_Screenshot_20250709-175250__L4.png;HW_HERO_0002;Andvari;ACCEPTED;0.970662;0.144563;Andvari;0.9999583221089922;HIGH;HW_HERO_0002;Andvari;Andvari;EXACT_ALIAS;1.0;andvari;andvari;CONFIRMED;HW_HERO_0002;Andvari;0
2820;L;5;2820_Screenshot_20250709-175250__L5.png;2820_Screenshot_20250709-175250__L5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.975936;0.184224;Astaroth;0.9999546074174093;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
2820;R;1;2820_Screenshot_20250709-175250__R1.png;2820_Screenshot_20250709-175250__R1.png;HW_HERO_0035;Mojo;ACCEPTED;0.963153;0.145296;Moio;0.9353333219449239;HIGH;HW_HERO_0035;Mojo;Mojo;VISUAL_ALIAS_ONE_EDIT_OCR;0.75;moio;mojo;CONFIRMED;HW_HERO_0035;Mojo;0
2820;R;2;2820_Screenshot_20250709-175250__R2.png;2820_Screenshot_20250709-175250__R2.png;HW_HERO_0021;Jhu;ACCEPTED;0.976901;0.126315;Jhu;0.9999918785935997;HIGH;HW_HERO_0021;Jhu;Jhu;EXACT_ALIAS;1.0;jhu;jhu;CONFIRMED;HW_HERO_0021;Jhu;0
2820;R;3;2820_Screenshot_20250709-175250__R3.png;2820_Screenshot_20250709-175250__R3.png;HW_HERO_0073;Lars;ACCEPTED;0.978439;0.081147;Lars;0.9997390508651733;HIGH;HW_HERO_0073;Lars;Lars;EXACT_ALIAS;1.0;lars;lars;CONFIRMED;HW_HERO_0073;Lars;0
2820;R;4;2820_Screenshot_20250709-175250__R4.png;2820_Screenshot_20250709-175250__R4.png;HW_HERO_0041;Phobos;ACCEPTED;0.971776;0.107298;Phobos;0.9999527441030608;HIGH;HW_HERO_0041;Phobos;Phobos;EXACT_ALIAS;1.0;phobos;phobos;CONFIRMED;HW_HERO_0041;Phobos;0
2820;R;5;2820_Screenshot_20250709-175250__R5.png;2820_Screenshot_20250709-175250__R5.png;HW_HERO_0053;Ziri;UNKNOWN;0.471849;0.008033;;0.0;NO_DETECTION;;;;EMPTY;0.0;;;MANUAL_REVIEW;;;1
28292;L;1;28292_Screenshot_20260317_182901_Hero_Wars__L1.png;28292_Screenshot_20260317_182901_Hero_Wars__L1.png;HW_HERO_0038;Orion;ACCEPTED;0.959279;0.099551;Orion;0.9992816659188939;HIGH;HW_HERO_0038;Orion;Orion;EXACT_ALIAS;1.0;orion;orion;CONFIRMED;HW_HERO_0038;Orion;0
28292;L;2;28292_Screenshot_20260317_182901_Hero_Wars__L2.png;28292_Screenshot_20260317_182901_Hero_Wars__L2.png;HW_HERO_0007;Champi et Gnon;ACCEPTED;0.97767;0.086459;Champi et Gnon;0.9278297283858679;HIGH;HW_HERO_0007;Champi et Gnon;Champi et Gnon;EXACT_ALIAS;1.0;champi et gnon;champi et gnon;CONFIRMED;HW_HERO_0007;Champi et Gnon;0
28292;L;3;28292_Screenshot_20260317_182901_Hero_Wars__L3.png;28292_Screenshot_20260317_182901_Hero_Wars__L3.png;HW_HERO_0005;Cascade;ACCEPTED;0.948835;0.06402;Cascade;0.9999006029358705;HIGH;HW_HERO_0005;Cascade;Cascade;EXACT_ALIAS;1.0;cascade;cascade;CONFIRMED;HW_HERO_0005;Cascade;0
28292;L;4;28292_Screenshot_20260317_182901_Hero_Wars__L4.png;28292_Screenshot_20260317_182901_Hero_Wars__L4.png;HW_HERO_0064;Helios;ACCEPTED;0.987809;0.120755;Helios;0.9999929432810474;HIGH;HW_HERO_0064;Helios;Helios;EXACT_ALIAS;1.0;helios;helios;CONFIRMED;HW_HERO_0064;Helios;0
28292;L;5;28292_Screenshot_20260317_182901_Hero_Wars__L5.png;28292_Screenshot_20260317_182901_Hero_Wars__L5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.923098;0.142773;Astaroth;0.9999632055208598;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
28292;R;1;28292_Screenshot_20260317_182901_Hero_Wars__R1.png;28292_Screenshot_20260317_182901_Hero_Wars__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.965712;0.085514;Yasmine;0.9999922952645688;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
28292;R;2;28292_Screenshot_20260317_182901_Hero_Wars__R2.png;28292_Screenshot_20260317_182901_Hero_Wars__R2.png;HW_HERO_0023;Juge;ACCEPTED;0.984882;0.145247;Juge;0.989342212677002;HIGH;HW_HERO_0023;Juge;Juge;EXACT_ALIAS;1.0;juge;juge;CONFIRMED;HW_HERO_0023;Juge;0
28292;R;3;28292_Screenshot_20260317_182901_Hero_Wars__R3.png;28292_Screenshot_20260317_182901_Hero_Wars__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.975706;0.127872;Julius;0.9999989293261206;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28292;R;4;28292_Screenshot_20260317_182901_Hero_Wars__R4.png;28292_Screenshot_20260317_182901_Hero_Wars__R4.png;HW_HERO_0056;Isaac;ACCEPTED;0.973146;0.136055;Isaac;0.9997821109926595;HIGH;HW_HERO_0056;Isaac;Isaac;EXACT_ALIAS;1.0;isaac;isaac;CONFIRMED;HW_HERO_0056;Isaac;0
28292;R;5;28292_Screenshot_20260317_182901_Hero_Wars__R5.png;28292_Screenshot_20260317_182901_Hero_Wars__R5.png;HW_HERO_0036;Nébula;ACCEPTED;0.965561;0.079914;Nébula;0.9993526452516902;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
28314;L;1;28314_Screenshot_20260326_073633_Hero_Wars__L1.png;28314_Screenshot_20260326_073633_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.975895;0.077583;Iris;0.9997879862785339;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28314;L;2;28314_Screenshot_20260326_073633_Hero_Wars__L2.png;28314_Screenshot_20260326_073633_Hero_Wars__L2.png;HW_HERO_0042;Polaris;ACCEPTED;0.988471;0.100126;Polaris;0.999986708192969;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28314;L;3;28314_Screenshot_20260326_073633_Hero_Wars__L3.png;28314_Screenshot_20260326_073633_Hero_Wars__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.984988;0.134147;Julius;0.7022097257952655;MEDIUM;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28314;L;4;28314_Screenshot_20260326_073633_Hero_Wars__L4.png;28314_Screenshot_20260326_073633_Hero_Wars__L4.png;HW_HERO_0047;Soleil;ACCEPTED;0.947161;0.076196;Soleil;0.9998753134279549;HIGH;HW_HERO_0047;Soleil;Soleil;EXACT_ALIAS;1.0;soleil;soleil;CONFIRMED;HW_HERO_0047;Soleil;0
28314;L;5;28314_Screenshot_20260326_073633_Hero_Wars__L5.png;28314_Screenshot_20260326_073633_Hero_Wars__L5.png;HW_HERO_0036;Nébula;ACCEPTED;0.951966;0.073194;Nébula;0.999912495893926;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
28314;R;1;28314_Screenshot_20260326_073633_Hero_Wars__R1.png;28314_Screenshot_20260326_073633_Hero_Wars__R1.png;HW_HERO_0046;Sébastien;ACCEPTED;0.934037;0.074658;Sébastien;0.9998173630290884;HIGH;HW_HERO_0046;Sébastien;Sébastien;EXACT_ALIAS;1.0;sebastien;sebastien;CONFIRMED;HW_HERO_0046;Sébastien;0
28314;R;2;28314_Screenshot_20260326_073633_Hero_Wars__R2.png;28314_Screenshot_20260326_073633_Hero_Wars__R2.png;HW_HERO_0056;Isaac;ACCEPTED;0.979642;0.158877;Isaac;0.9998248149074058;HIGH;HW_HERO_0056;Isaac;Isaac;EXACT_ALIAS;1.0;isaac;isaac;CONFIRMED;HW_HERO_0056;Isaac;0
28314;R;3;28314_Screenshot_20260326_073633_Hero_Wars__R3.png;28314_Screenshot_20260326_073633_Hero_Wars__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.973632;0.126624;Julius;0.9999962526402947;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28314;R;4;28314_Screenshot_20260326_073633_Hero_Wars__R4.png;28314_Screenshot_20260326_073633_Hero_Wars__R4.png;HW_HERO_0016;Ginger;ACCEPTED;0.924477;0.041517;Ginger;0.9996691747442453;HIGH;HW_HERO_0016;Ginger;Ginger;EXACT_ALIAS;1.0;ginger;ginger;CONFIRMED;HW_HERO_0016;Ginger;0
28314;R;5;28314_Screenshot_20260326_073633_Hero_Wars__R5.png;28314_Screenshot_20260326_073633_Hero_Wars__R5.png;HW_HERO_0042;Polaris;ACCEPTED;0.983711;0.106419;Polaris;0.9999513832488924;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28353;L;1;28353_IMG_4157__L1.png;28353_IMG_4157__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.964619;0.065485;Iris;0.9994396567344666;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28353;L;2;28353_IMG_4157__L2.png;28353_IMG_4157__L2.png;HW_HERO_0047;Soleil;ACCEPTED;0.975452;0.103004;Soleil;0.9998918606370492;HIGH;HW_HERO_0047;Soleil;Soleil;EXACT_ALIAS;1.0;soleil;soleil;CONFIRMED;HW_HERO_0047;Soleil;0
28353;L;3;28353_IMG_4157__L3.png;28353_IMG_4157__L3.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.96339;0.084701;Electra von Grave;0.9990664082224996;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
28353;L;4;28353_IMG_4157__L4.png;28353_IMG_4157__L4.png;HW_HERO_0017;Guus;ACCEPTED;0.944906;0.117776;Guus;0.999849796295166;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
28353;L;5;28353_IMG_4157__L5.png;28353_IMG_4157__L5.png;HW_HERO_0036;Nébula;ACCEPTED;0.947302;0.065402;Nepula;0.6957602544730247;MEDIUM;;;Nébula;NO_MATCH;0.8333333333333334;nepula;;VISUAL_ONLY;HW_HERO_0036;Nébula;0
28353;R;1;28353_IMG_4157__R1.png;28353_IMG_4157__R1.png;HW_HERO_0057;Drayne;ACCEPTED;0.987543;0.123477;Drayne;0.9888051219696089;HIGH;HW_HERO_0057;Drayne;Drayne;EXACT_ALIAS;1.0;drayne;drayne;CONFIRMED;HW_HERO_0057;Drayne;0
28353;R;2;28353_IMG_4157__R2.png;28353_IMG_4157__R2.png;HW_HERO_0004;Byrna;ACCEPTED;0.97722;0.123147;Byrna;0.7923075575815423;MEDIUM;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
28353;R;3;28353_IMG_4157__R3.png;28353_IMG_4157__R3.png;HW_HERO_0048;Somna;ACCEPTED;0.929706;0.074101;Somna;0.9998864446470176;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28353;R;4;28353_IMG_4157__R4.png;28353_IMG_4157__R4.png;HW_HERO_0014;Folio;ACCEPTED;0.932071;0.087846;Folio;0.9998811133723795;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;folio;CONFIRMED;HW_HERO_0014;Folio;0
28353;R;5;28353_IMG_4157__R5.png;28353_IMG_4157__R5.png;HW_HERO_0047;Soleil;ACCEPTED;0.90914;0.045209;soiell;0.5549870843867446;LOW;;;Soleil;NO_MATCH;0.6666666666666666;soiell;;VISUAL_ONLY;HW_HERO_0047;Soleil;0
28470;L;1;28470_Screenshot_20260331_142956_Hero_Wars__L1.png;28470_Screenshot_20260331_142956_Hero_Wars__L1.png;HW_HERO_0026;Kayla;ACCEPTED;0.965106;0.080486;Kavla;0.9998249748467568;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28470;L;2;28470_Screenshot_20260331_142956_Hero_Wars__L2.png;28470_Screenshot_20260331_142956_Hero_Wars__L2.png;HW_HERO_0014;Folio;ACCEPTED;0.956229;0.10725;Folio;0.9999752098767573;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;folio;CONFIRMED;HW_HERO_0014;Folio;0
28470;L;3;28470_Screenshot_20260331_142956_Hero_Wars__L3.png;28470_Screenshot_20260331_142956_Hero_Wars__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.979589;0.142705;Julius;0.9731596180924263;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28470;L;4;28470_Screenshot_20260331_142956_Hero_Wars__L4.png;28470_Screenshot_20260331_142956_Hero_Wars__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.968821;0.103312;Somna;0.9996119862685549;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28470;L;5;28470_Screenshot_20260331_142956_Hero_Wars__L5.png;28470_Screenshot_20260331_142956_Hero_Wars__L5.png;HW_HERO_0001;Aidan;ACCEPTED;0.967033;0.100266;Aidan;0.9999371449011519;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28470;R;1;28470_Screenshot_20260331_142956_Hero_Wars__R1.png;28470_Screenshot_20260331_142956_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.977918;0.086882;Kavla;0.9999644408113719;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28470;R;2;28470_Screenshot_20260331_142956_Hero_Wars__R2.png;28470_Screenshot_20260331_142956_Hero_Wars__R2.png;HW_HERO_0042;Polaris;ACCEPTED;0.97782;0.103825;Polaris;0.7710488876693404;MEDIUM;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28470;R;3;28470_Screenshot_20260331_142956_Hero_Wars__R3.png;28470_Screenshot_20260331_142956_Hero_Wars__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.971137;0.13715;Julius;0.9999985886571049;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28470;R;4;28470_Screenshot_20260331_142956_Hero_Wars__R4.png;28470_Screenshot_20260331_142956_Hero_Wars__R4.png;HW_HERO_0014;Folio;ACCEPTED;0.962946;0.091437;Folio;0.999974943315898;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;folio;CONFIRMED;HW_HERO_0014;Folio;0
28470;R;5;28470_Screenshot_20260331_142956_Hero_Wars__R5.png;28470_Screenshot_20260331_142956_Hero_Wars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.974053;0.088258;Aidan;0.6718345650408152;MEDIUM;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28613;L;1;28613_Screenshot_20260327_083035_Hero_Wars__L1.png;28613_Screenshot_20260327_083035_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.980532;0.084345;Iris;0.999495804309845;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28613;L;2;28613_Screenshot_20260327_083035_Hero_Wars__L2.png;28613_Screenshot_20260327_083035_Hero_Wars__L2.png;HW_HERO_0005;Cascade;ACCEPTED;0.925479;0.043328;Cascade;0.9998835257845947;HIGH;HW_HERO_0005;Cascade;Cascade;EXACT_ALIAS;1.0;cascade;cascade;CONFIRMED;HW_HERO_0005;Cascade;0
28613;L;3;28613_Screenshot_20260327_083035_Hero_Wars__L3.png;28613_Screenshot_20260327_083035_Hero_Wars__L3.png;HW_HERO_0037;Octavia;ACCEPTED;0.982048;0.090236;Octavia;0.9997949844270524;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28613;L;4;28613_Screenshot_20260327_083035_Hero_Wars__L4.png;28613_Screenshot_20260327_083035_Hero_Wars__L4.png;HW_HERO_0010;Dante;ACCEPTED;0.951122;0.05319;Dante;0.9999712114629891;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;dante;CONFIRMED;HW_HERO_0010;Dante;0
28613;L;5;28613_Screenshot_20260327_083035_Hero_Wars__L5.png;28613_Screenshot_20260327_083035_Hero_Wars__L5.png;HW_HERO_0042;Polaris;ACCEPTED;0.981254;0.098578;Polaris;0.9994553169726489;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28613;R;1;28613_Screenshot_20260327_083035_Hero_Wars__R1.png;28613_Screenshot_20260327_083035_Hero_Wars__R1.png;HW_HERO_0018;Iris;ACCEPTED;0.981684;0.079935;Iris;0.802996892260527;MEDIUM;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28613;R;2;28613_Screenshot_20260327_083035_Hero_Wars__R2.png;28613_Screenshot_20260327_083035_Hero_Wars__R2.png;HW_HERO_0039;Oya;ACCEPTED;0.95697;0.084708;Oya;0.9997933886625265;HIGH;HW_HERO_0039;Oya;Oya;EXACT_ALIAS;1.0;oya;oya;CONFIRMED;HW_HERO_0039;Oya;0
28613;R;3;28613_Screenshot_20260327_083035_Hero_Wars__R3.png;28613_Screenshot_20260327_083035_Hero_Wars__R3.png;HW_HERO_0008;Corvus;ACCEPTED;0.931986;0.077905;Corvus;0.9998596908593568;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
