screenshot_id;side;slot;avatar_file;name_file;visual_hero_uid;visual_hero_name;visual_status;visual_similarity;visual_margin;ocr_text;ocr_confidence;ocr_status;ocr_matched_hero_uid;ocr_matched_hero_name;ocr_matched_alias;ocr_match_method;ocr_match_score;ocr_alias_key;ocr_cleaned_alias_key;decision;final_hero_uid;final_hero_name;review_required
27583;R;5;27583_Screenshot_20260315_193309_Hero_Wars__R5.png;27583_Screenshot_20260315_193309_Hero_Wars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.976508;0.09644;' Aidan;0.8462665109898478;MEDIUM;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27592;L;1;27592_Screenshot_20260316_212018_Hero_Wars__L1.png;27592_Screenshot_20260316_212018_Hero_Wars__L1.png;HW_HERO_0026;Kayla;ACCEPTED;0.976766;0.103866;Kayla G;0.8745486002090583;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_EDGE_NOISE;1.0;kayla g;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
27592;L;2;27592_Screenshot_20260316_212018_Hero_Wars__L2.png;27592_Screenshot_20260316_212018_Hero_Wars__L2.png;HW_HERO_0042;Polaris;ACCEPTED;0.97975;0.097488;Polaris i;0.9280859815552313;HIGH;HW_HERO_0042;Polaris;Polaris;VISUAL_ALIAS_EDGE_NOISE;1.0;polaris i;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
27592;L;3;27592_Screenshot_20260316_212018_Hero_Wars__L3.png;27592_Screenshot_20260316_212018_Hero_Wars__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.973715;0.147616;Julius O;0.8580258014047084;HIGH;HW_HERO_0024;Julius;Julius;VISUAL_ALIAS_EDGE_NOISE;1.0;julius o;julius;CONFIRMED;HW_HERO_0024;Julius;0
27592;L;4;27592_Screenshot_20260316_212018_Hero_Wars__L4.png;27592_Screenshot_20260316_212018_Hero_Wars__L4.png;HW_HERO_0017;Guus;ACCEPTED;0.974102;0.129413;Guus;0.9775634260745334;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
27592;L;5;27592_Screenshot_20260316_212018_Hero_Wars__L5.png;27592_Screenshot_20260316_212018_Hero_Wars__L5.png;HW_HERO_0001;Aidan;ACCEPTED;0.969053;0.105043;Aidan i;0.917676153645091;HIGH;HW_HERO_0001;Aidan;Aidan;VISUAL_ALIAS_EDGE_NOISE;1.0;aidan i;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27592;R;1;27592_Screenshot_20260316_212018_Hero_Wars__R1.png;27592_Screenshot_20260316_212018_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.96111;0.082741;B Za Kayla;0.7393657207451179;MEDIUM;;;Kayla;NO_MATCH;0.6666666666666666;b za kayla;;VISUAL_ONLY;HW_HERO_0026;Kayla;0
27592;R;2;27592_Screenshot_20260316_212018_Hero_Wars__R2.png;27592_Screenshot_20260316_212018_Hero_Wars__R2.png;HW_HERO_0052;Yasmine;ACCEPTED;0.94439;0.05326;g Yasmine;0.8962469655989548;HIGH;HW_HERO_0052;Yasmine;Yasmine;VISUAL_ALIAS_EDGE_NOISE;1.0;g yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
27592;R;3;27592_Screenshot_20260316_212018_Hero_Wars__R3.png;27592_Screenshot_20260316_212018_Hero_Wars__R3.png;HW_HERO_0037;Octavia;ACCEPTED;0.97839;0.095569;Z M Octavia;0.7876738174460551;MEDIUM;;;Octavia;NO_MATCH;0.7777777777777778;z m octavia;;VISUAL_ONLY;HW_HERO_0037;Octavia;0
27592;R;4;27592_Screenshot_20260316_212018_Hero_Wars__R4.png;27592_Screenshot_20260316_212018_Hero_Wars__R4.png;HW_HERO_0017;Guus;ACCEPTED;0.966479;0.115238;q Guus;0.8058009102502247;MEDIUM;;;Guus;NO_MATCH;0.8;q guus;;VISUAL_ONLY;HW_HERO_0017;Guus;0
27592;R;5;27592_Screenshot_20260316_212018_Hero_Wars__R5.png;27592_Screenshot_20260316_212018_Hero_Wars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.97613;0.104652;ó Aidan;0.8621885826350337;HIGH;HW_HERO_0001;Aidan;Aidan;VISUAL_ALIAS_EDGE_NOISE;1.0;o aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27594;L;1;27594_Screenshot_20260316_212040_Hero_Wars__L1.png;27594_Screenshot_20260316_212040_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.961509;0.068224;Iris o i;0.6875344761774899;MEDIUM;;;Iris;NO_MATCH;0.6666666666666666;iris o i;;VISUAL_ONLY;HW_HERO_0018;Iris;0
27594;L;2;27594_Screenshot_20260316_212040_Hero_Wars__L2.png;27594_Screenshot_20260316_212040_Hero_Wars__L2.png;HW_HERO_0010;Dante;ACCEPTED;0.94246;0.049799;Dante;0.9999306003329309;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;dante;CONFIRMED;HW_HERO_0010;Dante;0
27594;L;3;27594_Screenshot_20260316_212040_Hero_Wars__L3.png;27594_Screenshot_20260316_212040_Hero_Wars__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.973987;0.142361;Julius;0.999997177313762;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
27594;L;4;27594_Screenshot_20260316_212040_Hero_Wars__L4.png;27594_Screenshot_20260316_212040_Hero_Wars__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.964654;0.1135;Somna;0.9997812579784362;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
27594;L;5;27594_Screenshot_20260316_212040_Hero_Wars__L5.png;27594_Screenshot_20260316_212040_Hero_Wars__L5.png;HW_HERO_0037;Octavia;ACCEPTED;0.974997;0.098043;Octavia;0.9397450575905226;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
27594;R;1;27594_Screenshot_20260316_212040_Hero_Wars__R1.png;27594_Screenshot_20260316_212040_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.963173;0.091543;n Kayla;0.8374844102152791;MEDIUM;;;Kayla;NO_MATCH;0.8333333333333334;n kayla;;VISUAL_ONLY;HW_HERO_0026;Kayla;0
27594;R;2;27594_Screenshot_20260316_212040_Hero_Wars__R2.png;27594_Screenshot_20260316_212040_Hero_Wars__R2.png;HW_HERO_0049;Tempus;ACCEPTED;0.971872;0.123806;Tempus;0.9998111680768588;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
27594;R;3;27594_Screenshot_20260316_212040_Hero_Wars__R3.png;27594_Screenshot_20260316_212040_Hero_Wars__R3.png;HW_HERO_0017;Guus;ACCEPTED;0.964023;0.122523;Guus;0.9994439907477284;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
27594;R;4;27594_Screenshot_20260316_212040_Hero_Wars__R4.png;27594_Screenshot_20260316_212040_Hero_Wars__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.972722;0.103528;' Aidan;0.8492704214878498;MEDIUM;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27594;R;5;27594_Screenshot_20260316_212040_Hero_Wars__R5.png;27594_Screenshot_20260316_212040_Hero_Wars__R5.png;HW_HERO_0007;Champi et Gnon;ACCEPTED;0.95315;0.071427;Champi et Gnon;0.9859688888365447;HIGH;HW_HERO_0007;Champi et Gnon;Champi et Gnon;EXACT_ALIAS;1.0;champi et gnon;champi et gnon;CONFIRMED;HW_HERO_0007;Champi et Gnon;0
27697;L;1;27697_IMG_0852__L1.png;27697_IMG_0852__L1.png;HW_HERO_0054;Amira;ACCEPTED;0.983894;0.104353;Amira;0.9999780887335017;HIGH;HW_HERO_0054;Amira;Amira;EXACT_ALIAS;1.0;amira;amira;CONFIRMED;HW_HERO_0054;Amira;0
27697;L;2;27697_IMG_0852__L2.png;27697_IMG_0852__L2.png;HW_HERO_0056;Isaac;ACCEPTED;0.992531;0.162187;Isaac;0.999810793545904;HIGH;HW_HERO_0056;Isaac;Isaac;EXACT_ALIAS;1.0;isaac;isaac;CONFIRMED;HW_HERO_0056;Isaac;0
27697;L;3;27697_IMG_0852__L3.png;27697_IMG_0852__L3.png;HW_HERO_0046;Sébastien;ACCEPTED;0.973466;0.10305;Sebastian;0.9997098235376204;HIGH;HW_HERO_0046;Sébastien;Sebastian;EXACT_ALIAS;1.0;sebastian;sebastian;CONFIRMED;HW_HERO_0046;Sébastien;0
27697;L;4;27697_IMG_0852__L4.png;27697_IMG_0852__L4.png;HW_HERO_0024;Julius;ACCEPTED;0.964574;0.123015;Julius;0.9999976153169164;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
27697;L;5;27697_IMG_0852__L5.png;27697_IMG_0852__L5.png;HW_HERO_0023;Juge;ACCEPTED;0.986896;0.144091;Judge;0.9999982407033224;HIGH;HW_HERO_0023;Juge;Judge;EXACT_ALIAS;1.0;judge;judge;CONFIRMED;HW_HERO_0023;Juge;0
27697;R;1;27697_IMG_0852__R1.png;27697_IMG_0852__R1.png;HW_HERO_0030;Lian;ACCEPTED;0.965886;0.06506;Lian;0.9978911280632019;HIGH;HW_HERO_0030;Lian;Lian;EXACT_ALIAS;1.0;lian;lian;CONFIRMED;HW_HERO_0030;Lian;0
27697;R;2;27697_IMG_0852__R2.png;27697_IMG_0852__R2.png;HW_HERO_0054;Amira;ACCEPTED;0.984632;0.115512;Amira;0.99997153133616;HIGH;HW_HERO_0054;Amira;Amira;EXACT_ALIAS;1.0;amira;amira;CONFIRMED;HW_HERO_0054;Amira;0
27697;R;3;27697_IMG_0852__R3.png;27697_IMG_0852__R3.png;HW_HERO_0045;Satori;ACCEPTED;0.975206;0.069192;Satori;0.999981311837106;HIGH;HW_HERO_0045;Satori;Satori;EXACT_ALIAS;1.0;satori;satori;CONFIRMED;HW_HERO_0045;Satori;0
27697;R;4;27697_IMG_0852__R4.png;27697_IMG_0852__R4.png;HW_HERO_0048;Somna;ACCEPTED;0.944464;0.087012;Somna;0.9999150735344389;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
27697;R;5;27697_IMG_0852__R5.png;27697_IMG_0852__R5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.952015;0.169923;Astaroth;0.9999721407723903;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
27789;L;1;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L1.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L1.png;HW_HERO_0045;Satori;ACCEPTED;0.960388;0.062137;Satori;0.9999858378837599;HIGH;HW_HERO_0045;Satori;Satori;EXACT_ALIAS;1.0;satori;satori;CONFIRMED;HW_HERO_0045;Satori;0
27789;L;2;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L2.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L2.png;HW_HERO_0004;Byrna;ACCEPTED;0.978736;0.1166;Byrna;0.9999740903210924;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
27789;L;3;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L3.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L3.png;HW_HERO_0048;Somna;ACCEPTED;0.963392;0.104935;Somna;0.9999204581002203;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
27789;L;4;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L4.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L4.png;HW_HERO_0001;Aidan;ACCEPTED;0.983131;0.102837;Aidan;0.9999719045215107;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27789;L;5;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L5.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__L5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.927465;0.142288;Astaroth;0.999980528077462;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
27789;R;1;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R1.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.964864;0.091942;Kayla;0.9268096267917361;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
27789;R;2;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R2.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R2.png;HW_HERO_0004;Byrna;ACCEPTED;0.980297;0.123051;Byrna;0.9999897107748575;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
27789;R;3;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R3.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R3.png;HW_HERO_0052;Yasmine;ACCEPTED;0.974377;0.088082;Yasmine;0.9999936920308939;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
27789;R;4;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R4.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R4.png;HW_HERO_0017;Guus;ACCEPTED;0.971039;0.133072;Guus;0.9999197125434875;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
27789;R;5;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R5.png;27789_Screenshot_2026-03-19-20-52-15-251_com.nexters.herowars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.979748;0.090131;Aidan;0.9999602291434627;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28132;L;1;28132_IMG_0995__L1.png;28132_IMG_0995__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.971312;0.069367;Iris;0.8779777220556328;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28132;L;2;28132_IMG_0995__L2.png;28132_IMG_0995__L2.png;HW_HERO_0010;Dante;ACCEPTED;0.962156;0.088478;Dante;0.9999711048385962;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;dante;CONFIRMED;HW_HERO_0010;Dante;0
28132;L;3;28132_IMG_0995__L3.png;28132_IMG_0995__L3.png;HW_HERO_0014;Folio;ACCEPTED;0.964984;0.129654;Folio;0.999987844851861;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;folio;CONFIRMED;HW_HERO_0014;Folio;0
28132;L;4;28132_IMG_0995__L4.png;28132_IMG_0995__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.952931;0.103098;Somna;0.9998837790101179;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
28132;L;5;28132_IMG_0995__L5.png;28132_IMG_0995__L5.png;HW_HERO_0062;Luther;ACCEPTED;0.978313;0.112963;Luther;0.9975232798674032;HIGH;HW_HERO_0062;Luther;Luther;EXACT_ALIAS;1.0;luther;luther;CONFIRMED;HW_HERO_0062;Luther;0
28132;R;1;28132_IMG_0995__R1.png;28132_IMG_0995__R1.png;HW_HERO_0021;Jhu;ACCEPTED;0.947025;0.079954;Jhu;0.9999844454497242;HIGH;HW_HERO_0021;Jhu;Jhu;EXACT_ALIAS;1.0;jhu;jhu;CONFIRMED;HW_HERO_0021;Jhu;0
28132;R;2;28132_IMG_0995__R2.png;28132_IMG_0995__R2.png;HW_HERO_0052;Yasmine;ACCEPTED;0.967818;0.08332;Yasmine;0.9999906281555496;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
28132;R;3;28132_IMG_0995__R3.png;28132_IMG_0995__R3.png;HW_HERO_0005;Cascade;ACCEPTED;0.958629;0.084176;Cascade;0.9999789133101068;HIGH;HW_HERO_0005;Cascade;Cascade;EXACT_ALIAS;1.0;cascade;cascade;CONFIRMED;HW_HERO_0005;Cascade;0
28132;R;4;28132_IMG_0995__R4.png;28132_IMG_0995__R4.png;HW_HERO_0060;Cleaver;ACCEPTED;0.979721;0.137337;Cleaver;0.9993698605296142;HIGH;HW_HERO_0060;Cleaver;Cleaver;EXACT_ALIAS;1.0;cleaver;cleaver;CONFIRMED;HW_HERO_0060;Cleaver;0
28132;R;5;28132_IMG_0995__R5.png;28132_IMG_0995__R5.png;HW_HERO_0040;Peech;ACCEPTED;0.969564;0.092408;Peech;0.9999932293713899;HIGH;HW_HERO_0040;Peech;Peech;EXACT_ALIAS;1.0;peech;peech;CONFIRMED;HW_HERO_0040;Peech;0
2819;L;1;2819_Screenshot_20250709-175304__L1.png;2819_Screenshot_20250709-175304__L1.png;HW_HERO_0021;Jhu;ACCEPTED;0.973868;0.117252;Jhu I;0.7862042458614739;MEDIUM;;;Jhu;NO_MATCH;0.75;jhu i;;VISUAL_ONLY;HW_HERO_0021;Jhu;0
2819;L;2;2819_Screenshot_20250709-175304__L2.png;2819_Screenshot_20250709-175304__L2.png;HW_HERO_0014;Folio;ACCEPTED;0.974433;0.150531;Folio;0.9999586297753538;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;folio;CONFIRMED;HW_HERO_0014;Folio;0
2819;L;3;2819_Screenshot_20250709-175304__L3.png;2819_Screenshot_20250709-175304__L3.png;HW_HERO_0033;Maya;ACCEPTED;0.977035;0.131248;Maya;0.9998676180839539;HIGH;HW_HERO_0033;Maya;Maya;EXACT_ALIAS;1.0;maya;maya;CONFIRMED;HW_HERO_0033;Maya;0
2819;L;4;2819_Screenshot_20250709-175304__L4.png;2819_Screenshot_20250709-175304__L4.png;HW_HERO_0015;Galaad;ACCEPTED;0.974006;0.09656;Galaad;0.9999902665916206;HIGH;HW_HERO_0015;Galaad;Galaad;EXACT_ALIAS;1.0;galaad;galaad;CONFIRMED;HW_HERO_0015;Galaad;0
2819;L;5;2819_Screenshot_20250709-175304__L5.png;2819_Screenshot_20250709-175304__L5.png;HW_HERO_0036;Nébula;ACCEPTED;0.969343;0.094598;Nébula;0.9999169246747902;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
2819;R;1;2819_Screenshot_20250709-175304__R1.png;2819_Screenshot_20250709-175304__R1.png;HW_HERO_0015;Galaad;ACCEPTED;0.966829;0.088655;Z à Galaad;0.7783947990148329;MEDIUM;;;Galaad;NO_MATCH;0.75;z a galaad;;VISUAL_ONLY;HW_HERO_0015;Galaad;0
2819;R;2;2819_Screenshot_20250709-175304__R2.png;2819_Screenshot_20250709-175304__R2.png;HW_HERO_0043;Qing Mao;ACCEPTED;0.976257;0.067713;E Qing Mao;0.903613345240747;HIGH;HW_HERO_0043;Qing Mao;Qing Mao;VISUAL_ALIAS_EDGE_NOISE;1.0;e qing mao;qing mao;CONFIRMED;HW_HERO_0043;Qing Mao;0
2819;R;3;2819_Screenshot_20250709-175304__R3.png;2819_Screenshot_20250709-175304__R3.png;HW_HERO_0033;Maya;ACCEPTED;0.974545;0.133102;o Maya;0.8158069840201465;MEDIUM;;;Maya;NO_MATCH;0.8;o maya;;VISUAL_ONLY;HW_HERO_0033;Maya;0
2819;R;4;2819_Screenshot_20250709-175304__R4.png;2819_Screenshot_20250709-175304__R4.png;HW_HERO_0050;Tristan;UNKNOWN;0.718092;0.007638;Chabba;0.997525373714041;HIGH;;;Cascade;NO_MATCH;0.46153846153846156;chabba;;UNRESOLVED_OCR_TEXT;;;1
2819;R;5;2819_Screenshot_20250709-175304__R5.png;2819_Screenshot_20250709-175304__R5.png;HW_HERO_0053;Ziri;UNKNOWN;0.463923;0.012143;;0.0;NO_DETECTION;;;;EMPTY;0.0;;;MANUAL_REVIEW;;;1
28253;L;1;28253_Screenshot_20260319_205656_Hero_Wars__L1.png;28253_Screenshot_20260319_205656_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.971535;0.087231;Iris;0.9992602467536926;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
28253;L;2;28253_Screenshot_20260319_205656_Hero_Wars__L2.png;28253_Screenshot_20260319_205656_Hero_Wars__L2.png;HW_HERO_0042;Polaris;ACCEPTED;0.962973;0.076145;Polaris;0.9999905830985367;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28253;L;3;28253_Screenshot_20260319_205656_Hero_Wars__L3.png;28253_Screenshot_20260319_205656_Hero_Wars__L3.png;HW_HERO_0023;Juge;ACCEPTED;0.967145;0.127014;Juge;0.9999980330467224;HIGH;HW_HERO_0023;Juge;Juge;EXACT_ALIAS;1.0;juge;juge;CONFIRMED;HW_HERO_0023;Juge;0
28253;L;4;28253_Screenshot_20260319_205656_Hero_Wars__L4.png;28253_Screenshot_20260319_205656_Hero_Wars__L4.png;HW_HERO_0024;Julius;ACCEPTED;0.962042;0.119485;Julius;0.9999980533200276;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
28253;L;5;28253_Screenshot_20260319_205656_Hero_Wars__L5.png;28253_Screenshot_20260319_205656_Hero_Wars__L5.png;HW_HERO_0036;Nébula;ACCEPTED;0.968283;0.094223;Nébula;0.9998881131862628;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
28253;R;1;28253_Screenshot_20260319_205656_Hero_Wars__R1.png;28253_Screenshot_20260319_205656_Hero_Wars__R1.png;HW_HERO_0006;Céleste;ACCEPTED;0.955239;0.046778;Céleste;0.9137746159382383;HIGH;HW_HERO_0006;Céleste;Céleste;EXACT_ALIAS;1.0;celeste;celeste;CONFIRMED;HW_HERO_0006;Céleste;0
28253;R;2;28253_Screenshot_20260319_205656_Hero_Wars__R2.png;28253_Screenshot_20260319_205656_Hero_Wars__R2.png;HW_HERO_0005;Cascade;ACCEPTED;0.930372;0.048704;Cascade;0.9999709832357339;HIGH;HW_HERO_0005;Cascade;Cascade;EXACT_ALIAS;1.0;cascade;cascade;CONFIRMED;HW_HERO_0005;Cascade;0
28253;R;3;28253_Screenshot_20260319_205656_Hero_Wars__R3.png;28253_Screenshot_20260319_205656_Hero_Wars__R3.png;HW_HERO_0003;Astaroth;ACCEPTED;0.911576;0.111147;Astaroth;0.9999723093617239;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
28253;R;4;28253_Screenshot_20260319_205656_Hero_Wars__R4.png;28253_Screenshot_20260319_205656_Hero_Wars__R4.png;HW_HERO_0036;Nébula;ACCEPTED;0.953406;0.086746;Nébula;0.9998935153545738;HIGH;HW_HERO_0036;Nébula;Nébula;EXACT_ALIAS;1.0;nebula;nebula;CONFIRMED;HW_HERO_0036;Nébula;0
28253;R;5;28253_Screenshot_20260319_205656_Hero_Wars__R5.png;28253_Screenshot_20260319_205656_Hero_Wars__R5.png;HW_HERO_0051;Xe'Sha;ACCEPTED;0.967423;0.075715;Xe'Sha;0.9923842538388619;HIGH;HW_HERO_0051;Xe'Sha;Xe'Sha;EXACT_ALIAS;1.0;xe sha;xe sha;CONFIRMED;HW_HERO_0051;Xe'Sha;0
28341;L;1;28341_Screenshot_20260323_232717_Hero_Wars__L1.png;28341_Screenshot_20260323_232717_Hero_Wars__L1.png;HW_HERO_0070;Heidi;ACCEPTED;0.966761;0.111876;Heidi;0.9999919498819109;HIGH;HW_HERO_0070;Heidi;Heidi;EXACT_ALIAS;1.0;heidi;heidi;CONFIRMED;HW_HERO_0070;Heidi;0
28341;L;2;28341_Screenshot_20260323_232717_Hero_Wars__L2.png;28341_Screenshot_20260323_232717_Hero_Wars__L2.png;HW_HERO_0037;Octavia;ACCEPTED;0.982638;0.093796;Octavia;0.9528228893632689;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28341;L;3;28341_Screenshot_20260323_232717_Hero_Wars__L3.png;28341_Screenshot_20260323_232717_Hero_Wars__L3.png;HW_HERO_0010;Dante;ACCEPTED;0.946687;0.05633;Dante;0.9999766493052518;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;dante;CONFIRMED;HW_HERO_0010;Dante;0
28341;L;4;28341_Screenshot_20260323_232717_Hero_Wars__L4.png;28341_Screenshot_20260323_232717_Hero_Wars__L4.png;HW_HERO_0033;Maya;REVIEW;0.89594;0.03088;Maya;0.9999293684959412;HIGH;HW_HERO_0033;Maya;Maya;EXACT_ALIAS;1.0;maya;maya;RESCUED_BY_OCR;HW_HERO_0033;Maya;0
28341;L;5;28341_Screenshot_20260323_232717_Hero_Wars__L5.png;28341_Screenshot_20260323_232717_Hero_Wars__L5.png;HW_HERO_0011;Dorian;ACCEPTED;0.930515;0.050607;Dorian;0.9999477800147253;HIGH;HW_HERO_0011;Dorian;Dorian;EXACT_ALIAS;1.0;dorian;dorian;CONFIRMED;HW_HERO_0011;Dorian;0
28341;R;1;28341_Screenshot_20260323_232717_Hero_Wars__R1.png;28341_Screenshot_20260323_232717_Hero_Wars__R1.png;HW_HERO_0008;Corvus;ACCEPTED;0.937592;0.081702;Corvus;0.9993485442158642;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
28341;R;2;28341_Screenshot_20260323_232717_Hero_Wars__R2.png;28341_Screenshot_20260323_232717_Hero_Wars__R2.png;HW_HERO_0018;Iris;ACCEPTED;0.986263;0.08093;Iris;0.998889148235321;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
