screenshot_id;side;slot;avatar_file;name_file;visual_hero_uid;visual_hero_name;visual_status;visual_similarity;visual_margin;ocr_text;ocr_confidence;ocr_status;ocr_matched_hero_uid;ocr_matched_hero_name;ocr_matched_alias;ocr_match_method;ocr_match_score;ocr_alias_key;decision;final_hero_uid;final_hero_name;review_required
27024;L;5;27024_Screenshot_20260308_124143_Hero_Wars__L5.png;27024_Screenshot_20260308_124143_Hero_Wars__L5.png;HW_HERO_0023;Juge;ACCEPTED;0.977484;0.154905;Judge;0.9999987205115435;HIGH;;;Juge;NO_MATCH;0.8888888888888888;judge;NEW_ALIAS_CANDIDATE;HW_HERO_0023;Juge;1
27024;R;1;27024_Screenshot_20260308_124143_Hero_Wars__R1.png;27024_Screenshot_20260308_124143_Hero_Wars__R1.png;HW_HERO_0027;Keira;ACCEPTED;0.936522;0.069189;Keira;0.999994668796823;HIGH;HW_HERO_0027;Keira;Keira;EXACT_ALIAS;1.0;keira;CONFIRMED;HW_HERO_0027;Keira;0
27024;R;2;27024_Screenshot_20260308_124143_Hero_Wars__R2.png;27024_Screenshot_20260308_124143_Hero_Wars__R2.png;HW_HERO_0042;Polaris;ACCEPTED;0.974275;0.095344;Polaris;0.9999588177412616;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
27024;R;3;27024_Screenshot_20260308_124143_Hero_Wars__R3.png;27024_Screenshot_20260308_124143_Hero_Wars__R3.png;HW_HERO_0050;Tristan;ACCEPTED;0.943579;0.081218;Tristan;0.9999913490676681;HIGH;HW_HERO_0050;Tristan;Tristan;EXACT_ALIAS;1.0;tristan;CONFIRMED;HW_HERO_0050;Tristan;0
27024;R;4;27024_Screenshot_20260308_124143_Hero_Wars__R4.png;27024_Screenshot_20260308_124143_Hero_Wars__R4.png;HW_HERO_0015;Galaad;ACCEPTED;0.940119;0.054833;Galahad;0.999985221309313;HIGH;;;Galaad;NO_MATCH;0.9230769230769231;galahad;NEW_ALIAS_CANDIDATE;HW_HERO_0015;Galaad;1
27024;R;5;27024_Screenshot_20260308_124143_Hero_Wars__R5.png;27024_Screenshot_20260308_124143_Hero_Wars__R5.png;HW_HERO_0013;Fafnir;ACCEPTED;0.952526;0.122298;Fafnir;0.9999835018602554;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
27337;L;1;27337_Screenshot_20260309_020952_Hero_Wars__L1.png;27337_Screenshot_20260309_020952_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.977512;0.084826;Iris;0.9985683560371399;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
27337;L;2;27337_Screenshot_20260309_020952_Hero_Wars__L2.png;27337_Screenshot_20260309_020952_Hero_Wars__L2.png;HW_HERO_0009;Crow;REVIEW;0.864597;0.002876;Helios;0.9999919212725472;HIGH;;;Folio;NO_MATCH;0.5454545454545454;helios;UNRESOLVED_OCR_TEXT;;;1
27337;L;3;27337_Screenshot_20260309_020952_Hero_Wars__L3.png;27337_Screenshot_20260309_020952_Hero_Wars__L3.png;HW_HERO_0047;Soleil;ACCEPTED;0.951649;0.100879;Soleil;0.9999348830926733;HIGH;HW_HERO_0047;Soleil;Soleil;EXACT_ALIAS;1.0;soleil;CONFIRMED;HW_HERO_0047;Soleil;0
27337;L;4;27337_Screenshot_20260309_020952_Hero_Wars__L4.png;27337_Screenshot_20260309_020952_Hero_Wars__L4.png;HW_HERO_0023;Juge;ACCEPTED;0.973965;0.143931;Juge;0.9999985098838806;HIGH;HW_HERO_0023;Juge;Juge;EXACT_ALIAS;1.0;juge;CONFIRMED;HW_HERO_0023;Juge;0
27337;L;5;27337_Screenshot_20260309_020952_Hero_Wars__L5.png;27337_Screenshot_20260309_020952_Hero_Wars__L5.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.96996;0.070188;Electra von Grave;0.9912844455768979;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
27337;R;1;27337_Screenshot_20260309_020952_Hero_Wars__R1.png;27337_Screenshot_20260309_020952_Hero_Wars__R1.png;HW_HERO_0051;Xe'Sha;ACCEPTED;0.978931;0.102113;Xe'Sha;0.9992232070409183;HIGH;HW_HERO_0051;Xe'Sha;Xe'Sha;EXACT_ALIAS;1.0;xe sha;CONFIRMED;HW_HERO_0051;Xe'Sha;0
27337;R;2;27337_Screenshot_20260309_020952_Hero_Wars__R2.png;27337_Screenshot_20260309_020952_Hero_Wars__R2.png;HW_HERO_0042;Polaris;ACCEPTED;0.970083;0.09593;Polaris;0.9999878796765589;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
27337;R;3;27337_Screenshot_20260309_020952_Hero_Wars__R3.png;27337_Screenshot_20260309_020952_Hero_Wars__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.97549;0.129297;Julius;0.999997031312701;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
27337;R;4;27337_Screenshot_20260309_020952_Hero_Wars__R4.png;27337_Screenshot_20260309_020952_Hero_Wars__R4.png;HW_HERO_0014;Folio;ACCEPTED;0.967933;0.109178;Folio;0.9999858189921425;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
27337;R;5;27337_Screenshot_20260309_020952_Hero_Wars__R5.png;27337_Screenshot_20260309_020952_Hero_Wars__R5.png;HW_HERO_0048;Somna;ACCEPTED;0.968428;0.116994;Somna;0.9998365970981749;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27591;L;1;27591_Screenshot_20260316_212051_Hero_Wars__L1.png;27591_Screenshot_20260316_212051_Hero_Wars__L1.png;HW_HERO_0014;Folio;ACCEPTED;0.960278;0.100896;Folio;0.9999808076528623;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
27591;L;2;27591_Screenshot_20260316_212051_Hero_Wars__L2.png;27591_Screenshot_20260316_212051_Hero_Wars__L2.png;HW_HERO_0004;Byrna;ACCEPTED;0.975688;0.133087;Byrna;0.999976809241736;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
27591;L;3;27591_Screenshot_20260316_212051_Hero_Wars__L3.png;27591_Screenshot_20260316_212051_Hero_Wars__L3.png;HW_HERO_0012;Electra von Grave;ACCEPTED;0.952893;0.097526;Electra von Grave;0.9995499547887644;HIGH;HW_HERO_0012;Electra von Grave;Electra von Grave;EXACT_ALIAS;1.0;electra von grave;CONFIRMED;HW_HERO_0012;Electra von Grave;0
27591;L;4;27591_Screenshot_20260316_212051_Hero_Wars__L4.png;27591_Screenshot_20260316_212051_Hero_Wars__L4.png;HW_HERO_0042;Polaris;ACCEPTED;0.97437;0.110463;Polaris;0.9999750383899386;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
27591;L;5;27591_Screenshot_20260316_212051_Hero_Wars__L5.png;27591_Screenshot_20260316_212051_Hero_Wars__L5.png;HW_HERO_0049;Tempus;UNKNOWN;0.800803;0.005405;Phobos;0.9999933812846186;HIGH;HW_HERO_0041;Phobos;Phobos;EXACT_ALIAS;1.0;phobos;CONFLICT;;;1
27591;R;1;27591_Screenshot_20260316_212051_Hero_Wars__R1.png;27591_Screenshot_20260316_212051_Hero_Wars__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.965493;0.075953;Yasmine;0.9999947283409861;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
27591;R;2;27591_Screenshot_20260316_212051_Hero_Wars__R2.png;27591_Screenshot_20260316_212051_Hero_Wars__R2.png;HW_HERO_0004;Byrna;ACCEPTED;0.974032;0.132869;Byrna;0.7776895726146559;MEDIUM;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
27591;R;3;27591_Screenshot_20260316_212051_Hero_Wars__R3.png;27591_Screenshot_20260316_212051_Hero_Wars__R3.png;HW_HERO_0048;Somna;ACCEPTED;0.973339;0.136563;Somna;0.9998849518904571;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27591;R;4;27591_Screenshot_20260316_212051_Hero_Wars__R4.png;27591_Screenshot_20260316_212051_Hero_Wars__R4.png;HW_HERO_0037;Octavia;ACCEPTED;0.974888;0.110099;Octavia;0.9998904647967352;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
27591;R;5;27591_Screenshot_20260316_212051_Hero_Wars__R5.png;27591_Screenshot_20260316_212051_Hero_Wars__R5.png;HW_HERO_0017;Guus;ACCEPTED;0.970588;0.152698;Guus;0.9997539520263672;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
27593;L;1;27593_Screenshot_20260316_212029_Hero_Wars__L1.png;27593_Screenshot_20260316_212029_Hero_Wars__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.965141;0.078744;Iris;0.999558687210083;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
27593;L;2;27593_Screenshot_20260316_212029_Hero_Wars__L2.png;27593_Screenshot_20260316_212029_Hero_Wars__L2.png;HW_HERO_0010;Dante;ACCEPTED;0.944936;0.068527;Dante;0.9999805410921793;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
27593;L;3;27593_Screenshot_20260316_212029_Hero_Wars__L3.png;27593_Screenshot_20260316_212029_Hero_Wars__L3.png;HW_HERO_0048;Somna;ACCEPTED;0.963544;0.142266;Somna;0.9998499253485204;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27593;L;4;27593_Screenshot_20260316_212029_Hero_Wars__L4.png;27593_Screenshot_20260316_212029_Hero_Wars__L4.png;HW_HERO_0049;Tempus;ACCEPTED;0.971422;0.0998;Tempus;0.9999435946026095;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
27593;L;5;27593_Screenshot_20260316_212029_Hero_Wars__L5.png;27593_Screenshot_20260316_212029_Hero_Wars__L5.png;HW_HERO_0037;Octavia;ACCEPTED;0.973458;0.099206;Octavia;0.9991161873699564;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
27593;R;1;27593_Screenshot_20260316_212029_Hero_Wars__R1.png;27593_Screenshot_20260316_212029_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.97117;0.115002;Kayla;0.99995756352978;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
27593;R;2;27593_Screenshot_20260316_212029_Hero_Wars__R2.png;27593_Screenshot_20260316_212029_Hero_Wars__R2.png;HW_HERO_0003;Astaroth;REVIEW;0.884842;0.102038;Astaroth;0.9999752596731568;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;RESCUED_BY_OCR;HW_HERO_0003;Astaroth;0
27593;R;3;27593_Screenshot_20260316_212029_Hero_Wars__R3.png;27593_Screenshot_20260316_212029_Hero_Wars__R3.png;HW_HERO_0013;Fafnir;ACCEPTED;0.923688;0.107706;Fafnir;0.9999598982206249;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
27593;R;4;27593_Screenshot_20260316_212029_Hero_Wars__R4.png;27593_Screenshot_20260316_212029_Hero_Wars__R4.png;HW_HERO_0017;Guus;ACCEPTED;0.968824;0.139725;Guus;0.9999315738677979;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
27593;R;5;27593_Screenshot_20260316_212029_Hero_Wars__R5.png;27593_Screenshot_20260316_212029_Hero_Wars__R5.png;HW_HERO_0001;Aidan;ACCEPTED;0.975338;0.11964;Aidan;0.999957083719228;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27682;L;1;27682_IMG_0872__L1.png;27682_IMG_0872__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.976177;0.087947;Iris;0.9973033153228728;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
27682;L;2;27682_IMG_0872__L2.png;27682_IMG_0872__L2.png;HW_HERO_0024;Julius;ACCEPTED;0.962256;0.139;Julius;0.9479356042604111;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
27682;L;3;27682_IMG_0872__L3.png;27682_IMG_0872__L3.png;HW_HERO_0047;Soleil;ACCEPTED;0.947032;0.090196;Soleil;0.9999061203884572;HIGH;HW_HERO_0047;Soleil;Soleil;EXACT_ALIAS;1.0;soleil;CONFIRMED;HW_HERO_0047;Soleil;0
27682;L;4;27682_IMG_0872__L4.png;27682_IMG_0872__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.948121;0.118639;Somna;0.7448195780439751;MEDIUM;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27682;L;5;27682_IMG_0872__L5.png;27682_IMG_0872__L5.png;HW_HERO_0049;Tempus;ACCEPTED;0.955464;0.110369;Tempus;0.9999723083972781;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
27682;R;1;27682_IMG_0872__R1.png;27682_IMG_0872__R1.png;HW_HERO_0043;Qing Mao;REVIEW;0.869554;0.002238;Artemis;0.9999802199681402;HIGH;;;Tempus;NO_MATCH;0.6153846153846154;artemis;UNRESOLVED_OCR_TEXT;;;1
27682;R;2;27682_IMG_0872__R2.png;27682_IMG_0872__R2.png;HW_HERO_0050;Tristan;ACCEPTED;0.93453;0.088563;Tristan;0.9999858070514444;HIGH;HW_HERO_0050;Tristan;Tristan;EXACT_ALIAS;1.0;tristan;CONFIRMED;HW_HERO_0050;Tristan;0
27682;R;3;27682_IMG_0872__R3.png;27682_IMG_0872__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.958776;0.111957;Julius;0.9999979559860065;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
27682;R;4;27682_IMG_0872__R4.png;27682_IMG_0872__R4.png;HW_HERO_0048;Somna;ACCEPTED;0.941217;0.096858;Somna;0.9999395972716817;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27682;R;5;27682_IMG_0872__R5.png;27682_IMG_0872__R5.png;HW_HERO_0013;Fafnir;ACCEPTED;0.9413;0.121531;Fafnir;0.999983453193086;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
27763;L;1;27763_IMG_4114__L1.png;27763_IMG_4114__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.964674;0.075485;Iris;0.6655807778738518;MEDIUM;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
27763;L;2;27763_IMG_4114__L2.png;27763_IMG_4114__L2.png;HW_HERO_0035;Mojo;ACCEPTED;0.96426;0.162782;Mojo;0.9999919533729553;HIGH;HW_HERO_0035;Mojo;Mojo;EXACT_ALIAS;1.0;mojo;CONFIRMED;HW_HERO_0035;Mojo;0
27763;L;3;27763_IMG_4114__L3.png;27763_IMG_4114__L3.png;HW_HERO_0045;Satori;REVIEW;0.868891;0.006394;Astrid and Lucas;0.8381377649413765;MEDIUM;;;Aidan;NO_MATCH;0.47619047619047616;astrid and lucas;MANUAL_REVIEW;;;1
27763;L;4;27763_IMG_4114__L4.png;27763_IMG_4114__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.934618;0.109438;Somna;0.9999237101630445;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
27763;L;5;27763_IMG_4114__L5.png;27763_IMG_4114__L5.png;HW_HERO_0049;Tempus;ACCEPTED;0.957246;0.122251;Tempus;0.9999830151885375;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
27763;R;1;27763_IMG_4114__R1.png;27763_IMG_4114__R1.png;HW_HERO_0050;Tristan;ACCEPTED;0.920756;0.053732;Tristan;0.9999907182695736;HIGH;HW_HERO_0050;Tristan;Tristan;EXACT_ALIAS;1.0;tristan;CONFIRMED;HW_HERO_0050;Tristan;0
27763;R;2;27763_IMG_4114__R2.png;27763_IMG_4114__R2.png;HW_HERO_0026;Kayla;ACCEPTED;0.959855;0.072979;Kayla;0.9999066501474406;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
27763;R;3;27763_IMG_4114__R3.png;27763_IMG_4114__R3.png;HW_HERO_0037;Octavia;REVIEW;0.843549;0.013628;Cleaver;0.9996996813581689;HIGH;;;Céleste;NO_MATCH;0.5714285714285714;cleaver;UNRESOLVED_OCR_TEXT;;;1
27763;R;4;27763_IMG_4114__R4.png;27763_IMG_4114__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.968003;0.095752;Aidan;0.999975156564586;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
27763;R;5;27763_IMG_4114__R5.png;27763_IMG_4114__R5.png;HW_HERO_0013;Fafnir;ACCEPTED;0.944201;0.120159;Fafnir;0.8866166462207946;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
28019;L;1;28019_Screenshot_20260318-061104__L1.png;28019_Screenshot_20260318-061104__L1.png;HW_HERO_0014;Folio;ACCEPTED;0.958264;0.13229;Folio;0.9999615086377325;HIGH;HW_HERO_0014;Folio;Folio;EXACT_ALIAS;1.0;folio;CONFIRMED;HW_HERO_0014;Folio;0
28019;L;2;28019_Screenshot_20260318-061104__L2.png;28019_Screenshot_20260318-061104__L2.png;HW_HERO_0023;Juge;ACCEPTED;0.950716;0.108361;Juge;0.9999984502792358;HIGH;HW_HERO_0023;Juge;Juge;EXACT_ALIAS;1.0;juge;CONFIRMED;HW_HERO_0023;Juge;0
28019;L;3;28019_Screenshot_20260318-061104__L3.png;28019_Screenshot_20260318-061104__L3.png;HW_HERO_0027;Keira;REVIEW;0.82361;0.001833;Isaac;0.9997342887501841;HIGH;;;Ishmaël;NO_MATCH;0.5;isaac;UNRESOLVED_OCR_TEXT;;;1
28019;L;4;28019_Screenshot_20260318-061104__L4.png;28019_Screenshot_20260318-061104__L4.png;HW_HERO_0024;Julius;ACCEPTED;0.972071;0.135805;Julius;0.9999967393105645;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
28019;L;5;28019_Screenshot_20260318-061104__L5.png;28019_Screenshot_20260318-061104__L5.png;HW_HERO_0042;Polaris;ACCEPTED;0.954453;0.088156;Polaris;0.99998238271126;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
28019;R;1;28019_Screenshot_20260318-061104__R1.png;28019_Screenshot_20260318-061104__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.980093;0.073496;Kayla;0.998241898210994;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28019;R;2;28019_Screenshot_20260318-061104__R2.png;28019_Screenshot_20260318-061104__R2.png;HW_HERO_0049;Tempus;ACCEPTED;0.955247;0.122522;Tempus;0.9999717730570389;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
28019;R;3;28019_Screenshot_20260318-061104__R3.png;28019_Screenshot_20260318-061104__R3.png;HW_HERO_0013;Fafnir;ACCEPTED;0.96003;0.152975;Fafnir;0.9999883199073897;HIGH;HW_HERO_0013;Fafnir;Fafnir;EXACT_ALIAS;1.0;fafnir;CONFIRMED;HW_HERO_0013;Fafnir;0
28019;R;4;28019_Screenshot_20260318-061104__R4.png;28019_Screenshot_20260318-061104__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.977115;0.100002;Aidan;0.9999482338752858;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
28019;R;5;28019_Screenshot_20260318-061104__R5.png;28019_Screenshot_20260318-061104__R5.png;HW_HERO_0017;Guus;ACCEPTED;0.965426;0.177543;Guus;0.9998144507408142;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;CONFIRMED;HW_HERO_0017;Guus;0
28116;L;1;28116_IMG_4138__L1.png;28116_IMG_4138__L1.png;HW_HERO_0018;Iris;ACCEPTED;0.973763;0.083185;Iris;0.9991012215614319;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
28116;L;2;28116_IMG_4138__L2.png;28116_IMG_4138__L2.png;HW_HERO_0010;Dante;ACCEPTED;0.964391;0.089928;Dante;0.9999440221993195;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;CONFIRMED;HW_HERO_0010;Dante;0
28116;L;3;28116_IMG_4138__L3.png;28116_IMG_4138__L3.png;HW_HERO_0008;Corvus;ACCEPTED;0.970881;0.123851;Corvus;0.999889427227807;HIGH;HW_HERO_0008;Corvus;Corvus;EXACT_ALIAS;1.0;corvus;CONFIRMED;HW_HERO_0008;Corvus;0
28116;L;4;28116_IMG_4138__L4.png;28116_IMG_4138__L4.png;HW_HERO_0037;Octavia;ACCEPTED;0.9572;0.098995;Octavia;0.872790555347943;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
28116;L;5;28116_IMG_4138__L5.png;28116_IMG_4138__L5.png;HW_HERO_0005;Cascade;REVIEW;0.850217;0.005469;Alvanor;0.9998913209075451;HIGH;;;Andvari;NO_MATCH;0.5714285714285714;alvanor;UNRESOLVED_OCR_TEXT;;;1
28116;R;1;28116_IMG_4138__R1.png;28116_IMG_4138__R1.png;HW_HERO_0018;Iris;ACCEPTED;0.966447;0.076269;Iris;0.998953640460968;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;CONFIRMED;HW_HERO_0018;Iris;0
28116;R;2;28116_IMG_4138__R2.png;28116_IMG_4138__R2.png;HW_HERO_0016;Ginger;ACCEPTED;0.966216;0.081901;Ginger;0.999996447308409;HIGH;HW_HERO_0016;Ginger;Ginger;EXACT_ALIAS;1.0;ginger;CONFIRMED;HW_HERO_0016;Ginger;0
28116;R;3;28116_IMG_4138__R3.png;28116_IMG_4138__R3.png;HW_HERO_0014;Folio;REVIEW;0.833774;0.005033;Isaac;0.999712270168722;HIGH;;;Ishmaël;NO_MATCH;0.5;isaac;UNRESOLVED_OCR_TEXT;;;1
28116;R;4;28116_IMG_4138__R4.png;28116_IMG_4138__R4.png;HW_HERO_0043;Qing Mao;REVIEW;0.870758;0.00786;Artemis;0.7719217085350439;MEDIUM;;;Tempus;NO_MATCH;0.6153846153846154;artemis;MANUAL_REVIEW;;;1
28116;R;5;28116_IMG_4138__R5.png;28116_IMG_4138__R5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.94431;0.172509;Astaroth;0.9200644308346271;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
28134;L;1;28134_IMG_0993__L1.png;28134_IMG_0993__L1.png;HW_HERO_0051;Xe'Sha;ACCEPTED;0.965505;0.085394;Xe'Sha;0.9996102576837703;HIGH;HW_HERO_0051;Xe'Sha;Xe'Sha;EXACT_ALIAS;1.0;xe sha;CONFIRMED;HW_HERO_0051;Xe'Sha;0
28134;L;2;28134_IMG_0993__L2.png;28134_IMG_0993__L2.png;HW_HERO_0007;Champi et Gnon;ACCEPTED;0.956883;0.075191;Mushy and Shro;0.8069206656868028;MEDIUM;;;Andvari;NO_MATCH;0.38095238095238093;mushy and shro;VISUAL_ONLY;HW_HERO_0007;Champi et Gnon;0
28134;L;3;28134_IMG_0993__L3.png;28134_IMG_0993__L3.png;HW_HERO_0004;Byrna;ACCEPTED;0.965275;0.100784;Byrna;0.9999616152622461;HIGH;HW_HERO_0004;Byrna;Byrna;EXACT_ALIAS;1.0;byrna;CONFIRMED;HW_HERO_0004;Byrna;0
28134;L;4;28134_IMG_0993__L4.png;28134_IMG_0993__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.944976;0.115843;Somna;0.8515189390946605;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;CONFIRMED;HW_HERO_0048;Somna;0
28134;L;5;28134_IMG_0993__L5.png;28134_IMG_0993__L5.png;HW_HERO_0018;Iris;REVIEW;0.8648;0.005946;Amira;0.9999697720335707;HIGH;;;Aidan;NO_MATCH;0.6;amira;UNRESOLVED_OCR_TEXT;;;1
28134;R;1;28134_IMG_0993__R1.png;28134_IMG_0993__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.959964;0.076386;Kayla;0.999957083719228;HIGH;HW_HERO_0026;Kayla;Kayla;EXACT_ALIAS;1.0;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
28134;R;2;28134_IMG_0993__R2.png;28134_IMG_0993__R2.png;HW_HERO_0050;Tristan;ACCEPTED;0.901921;0.05059;Tristan;0.999990357813462;HIGH;HW_HERO_0050;Tristan;Tristan;EXACT_ALIAS;1.0;tristan;CONFIRMED;HW_HERO_0050;Tristan;0
28134;R;3;28134_IMG_0993__R3.png;28134_IMG_0993__R3.png;HW_HERO_0024;Julius;ACCEPTED;0.953147;0.126159;Julius;0.9999975666499012;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;CONFIRMED;HW_HERO_0024;Julius;0
